timestamp,dhr_forecast,esn_forecast,hybrid_forecast
2020-12-31 01:00:00,0.0,0.0,0.0
2020-12-31 02:00:00,0.0,0.0,0.0
2020-12-31 03:00:00,0.0,0.0,0.0
2020-12-31 04:00:00,0.0,0.0,0.0
2020-12-31 05:00:00,0.0,0.0,0.0
2020-12-31 06:00:00,0.0,0.0,0.0
2020-12-31 07:00:00,0.046875533815817244,0.11868226582030388,0.08277889981806055
2020-12-31 08:00:00,0.18278697658276513,0.20453656031666018,0.19366176844971267
2020-12-31 09:00:00,0.2093940745456826,0.3312997941356747,0.27034693434067864
2020-12-31 10:00:00,0.19213305328375213,0.2940754232675156,0.24310423827563388
2020-12-31 11:00:00,0.1728982606616265,0.1828444361626218,0.17787134841212415
2020-12-31 12:00:00,0.21054602079704643,0.09276417660584123,0.15165509870144384
2020-12-31 13:00:00,0.21647776764561383,0.1328137354196635,0.17464575153263867
2020-12-31 14:00:00,0.11095858482067963,0.1383962498075358,0.12467741731410771
2020-12-31 15:00:00,0.049395961500607294,0.0311260374180622,0.04026099945933475
2020-12-31 16:00:00,0.0,0.0,0.0
2020-12-31 17:00:00,0.0,0.0,0.0
2020-12-31 18:00:00,0.0,0.0,0.0
2020-12-31 19:00:00,0.0,0.0,0.0
2020-12-31 20:00:00,0.0,0.0,0.0
2020-12-31 21:00:00,0.0,0.0,0.0
2020-12-31 22:00:00,0.0,0.0,0.0
2020-12-31 23:00:00,0.0,0.0,0.0
2021-01-01 00:00:00,0.0,0.0,0.0
