datetime,forecasted_wind_power
2020-12-31 01:00:00,0.0
2020-12-31 02:00:00,0.038969296409769094
2020-12-31 03:00:00,0.040280086152716686
2020-12-31 04:00:00,0.019737473331143365
2020-12-31 05:00:00,0.02655603504252746
2020-12-31 06:00:00,0.029361785343161834
2020-12-31 07:00:00,0.03300001631904878
2020-12-31 08:00:00,0.051582719253767256
2020-12-31 09:00:00,0.04421974093271352
2020-12-31 10:00:00,0.020127759115905922
2020-12-31 11:00:00,0.0
2020-12-31 12:00:00,0.00494491787577293
2020-12-31 13:00:00,0.033211221240945346
2020-12-31 14:00:00,0.04806115630018035
2020-12-31 15:00:00,0.0520863854592211
2020-12-31 16:00:00,0.018473791109108195
2020-12-31 17:00:00,0.0
2020-12-31 18:00:00,0.012168155458828519
2020-12-31 19:00:00,0.044427765624665
2020-12-31 20:00:00,0.06388476621174884
2020-12-31 21:00:00,0.06619337473971909
2020-12-31 22:00:00,0.04071928183231973
2020-12-31 23:00:00,0.005005020686914272
2021-01-01 00:00:00,0.0
2021-01-01 01:00:00,0.0049010325608758515
2021-01-01 02:00:00,0.026107114591122693
2021-01-01 03:00:00,0.05268425156063053
2021-01-01 04:00:00,0.06918933206380973
2021-01-01 05:00:00,0.0767724980663862
2021-01-01 06:00:00,0.1015429678351054
2021-01-01 07:00:00,0.1398582116271406
2021-01-01 08:00:00,0.18481275743225
2021-01-01 09:00:00,0.19499249665313398
2021-01-01 10:00:00,0.16937383796323527
2021-01-01 11:00:00,0.14665582358256327
2021-01-01 12:00:00,0.15565827267625693
2021-01-01 13:00:00,0.16863736015595818
2021-01-01 14:00:00,0.1701244262020058
2021-01-01 15:00:00,0.14330678685736725
2021-01-01 16:00:00,0.08425796137061413
2021-01-01 17:00:00,0.05449318163427584
2021-01-01 18:00:00,0.03779940849168772
2021-01-01 19:00:00,0.024128416141724902
2021-01-01 20:00:00,0.009926184371037634
2021-01-01 21:00:00,0.0045525380558473225
2021-01-01 22:00:00,0.013771419512721837
2021-01-01 23:00:00,0.029348723730496046
2021-01-02 00:00:00,0.03865592932545736
2021-01-02 01:00:00,0.04292546079290707
2021-01-02 02:00:00,0.02916557446752846
2021-01-02 03:00:00,0.013880308506330773
2021-01-02 04:00:00,0.003119974853812702
2021-01-02 05:00:00,0.008134384944432207
2021-01-02 06:00:00,0.02977584611043413
2021-01-02 07:00:00,0.06547637256790388
2021-01-02 08:00:00,0.09215709359632768
2021-01-02 09:00:00,0.08004768716946084
2021-01-02 10:00:00,0.06617735488937318
2021-01-02 11:00:00,0.06614785604641615
2021-01-02 12:00:00,0.06785864273056609
2021-01-02 13:00:00,0.05590129653062648
2021-01-02 14:00:00,0.034240063856249774
2021-01-02 15:00:00,0.006249508611939636
2021-01-02 16:00:00,0.0
2021-01-02 17:00:00,0.0
2021-01-02 18:00:00,0.0
2021-01-02 19:00:00,0.0
2021-01-02 20:00:00,0.0
2021-01-02 21:00:00,0.0
2021-01-02 22:00:00,0.0
2021-01-02 23:00:00,0.0
2021-01-03 00:00:00,0.0
2021-01-03 01:00:00,0.0
2021-01-03 02:00:00,0.0
2021-01-03 03:00:00,0.0
2021-01-03 04:00:00,0.0
2021-01-03 05:00:00,0.0
2021-01-03 06:00:00,0.0
2021-01-03 07:00:00,0.0003482463566290757
2021-01-03 08:00:00,0.004414759235156533
2021-01-03 09:00:00,0.0
2021-01-03 10:00:00,0.0
2021-01-03 11:00:00,0.0
2021-01-03 12:00:00,0.0
2021-01-03 13:00:00,0.0
2021-01-03 14:00:00,0.0
2021-01-03 15:00:00,0.0
2021-01-03 16:00:00,0.0
2021-01-03 17:00:00,0.0013552652328020194
2021-01-03 18:00:00,0.025590468046509735
2021-01-03 19:00:00,0.031754766386421024
2021-01-03 20:00:00,0.032786459347805164
2021-01-03 21:00:00,0.03349011367286724
2021-01-03 22:00:00,0.034493942504553794
2021-01-03 23:00:00,0.03633920885273522
2021-01-04 00:00:00,0.03838412051590339
2021-01-04 01:00:00,0.043756259218999526
2021-01-04 02:00:00,0.05532893163789131
2021-01-04 03:00:00,0.07266172644025166
2021-01-04 04:00:00,0.09001915643322904
2021-01-04 05:00:00,0.11041049819630928
2021-01-04 06:00:00,0.1355780426898949
2021-01-04 07:00:00,0.1549122741275102
2021-01-04 08:00:00,0.1675143141919772
2021-01-04 09:00:00,0.16306571439739723
2021-01-04 10:00:00,0.1628571413470543
2021-01-04 11:00:00,0.16556231082627232
2021-01-04 12:00:00,0.1671932747714504
2021-01-04 13:00:00,0.15033527599801205
2021-01-04 14:00:00,0.10835196486153921
2021-01-04 15:00:00,0.06835647517770571
2021-01-04 16:00:00,0.010228163546192897
2021-01-04 17:00:00,0.008349344807214523
2021-01-04 18:00:00,0.018462544494796333
2021-01-04 19:00:00,0.022034071310826776
2021-01-04 20:00:00,0.021713979613402157
2021-01-04 21:00:00,0.021571382897468388
2021-01-04 22:00:00,0.0187240471928466
2021-01-04 23:00:00,0.005506254936829667
2021-01-05 00:00:00,0.0
2021-01-05 01:00:00,0.0
2021-01-05 02:00:00,0.0
2021-01-05 03:00:00,0.0
2021-01-05 04:00:00,0.0
2021-01-05 05:00:00,0.0
2021-01-05 06:00:00,0.0
2021-01-05 07:00:00,0.02926333560297774
2021-01-05 08:00:00,0.08026265141587123
2021-01-05 09:00:00,0.13435155849729036
2021-01-05 10:00:00,0.17895563736761852
2021-01-05 11:00:00,0.19770663907410593
2021-01-05 12:00:00,0.19520248953195368
2021-01-05 13:00:00,0.18200392495761974
2021-01-05 14:00:00,0.15660893292365807
2021-01-05 15:00:00,0.12020155616863944
2021-01-05 16:00:00,0.06546874473968003
2021-01-05 17:00:00,0.04048297386782923
2021-01-05 18:00:00,0.04544996640880513
2021-01-05 19:00:00,0.0488054090411109
2021-01-05 20:00:00,0.05375688577943229
2021-01-05 21:00:00,0.058382495391638756
2021-01-05 22:00:00,0.059140928481728874
2021-01-05 23:00:00,0.06627933775004877
2021-01-06 00:00:00,0.07336338047856832
2021-01-06 01:00:00,0.08300883197161962
2021-01-06 02:00:00,0.08834832271793788
2021-01-06 03:00:00,0.0816125075749506
2021-01-06 04:00:00,0.07562253902655534
2021-01-06 05:00:00,0.07650064444475063
2021-01-06 06:00:00,0.10419288381522755
2021-01-06 07:00:00,0.1718181186590252
2021-01-06 08:00:00,0.25709071207188483
2021-01-06 09:00:00,0.3060378332855135
2021-01-06 10:00:00,0.3047635898434262
2021-01-06 11:00:00,0.2890465374379467
2021-01-06 12:00:00,0.2914649166784729
2021-01-06 13:00:00,0.2944720759632491
2021-01-06 14:00:00,0.27596846895915084
2021-01-06 15:00:00,0.22005566342750446
2021-01-06 16:00:00,0.11824587083689252
2021-01-06 17:00:00,0.06509018138679346
2021-01-06 18:00:00,0.02708399360625756
2021-01-06 19:00:00,0.013478067464167558
2021-01-06 20:00:00,0.01673005781603979
2021-01-06 21:00:00,0.02409573143820159
2021-01-06 22:00:00,0.035804578902496824
2021-01-06 23:00:00,0.04580626544911582
2021-01-07 00:00:00,0.051314102220889175
