datetime,forecasted_wind_power
2020-12-31 01:00:00,0.04764429456651038
2020-12-31 02:00:00,0.10263217824844978
2020-12-31 03:00:00,0.13992773526970836
2020-12-31 04:00:00,0.1507008645506865
2020-12-31 05:00:00,0.13957917268041203
2020-12-31 06:00:00,0.11818584890818433
2020-12-31 07:00:00,0.09677777321033636
2020-12-31 08:00:00,0.07886557453146138
2020-12-31 09:00:00,0.06600408239813604
2020-12-31 10:00:00,0.06021433662128489
2020-12-31 11:00:00,0.06293275710677865
2020-12-31 12:00:00,0.07585529188499947
2020-12-31 13:00:00,0.09557011997598619
2020-12-31 14:00:00,0.10903057633080127
2020-12-31 15:00:00,0.10740858878583141
2020-12-31 16:00:00,0.08298148790476492
2020-12-31 17:00:00,0.06140388873695351
2020-12-31 18:00:00,0.05867547081290401
2020-12-31 19:00:00,0.06945840421279588
2020-12-31 20:00:00,0.0765864235241257
2020-12-31 21:00:00,0.06940216777936405
2020-12-31 22:00:00,0.05153331034890899
2020-12-31 23:00:00,0.033051160917165964
2021-01-01 00:00:00,0.023020666149171722
2021-01-01 01:00:00,0.022348994184697404
2021-01-01 02:00:00,0.025594112098196342
2021-01-01 03:00:00,0.027595950236574598
2021-01-01 04:00:00,0.028214439022426173
2021-01-01 05:00:00,0.030730353746970515
2021-01-01 06:00:00,0.033854601761654196
2021-01-01 07:00:00,0.038544414804845224
2021-01-01 08:00:00,0.040073918732028674
2021-01-01 09:00:00,0.029639572035168205
2021-01-01 10:00:00,0.017439304901371265
2021-01-01 11:00:00,0.018950344357911028
2021-01-01 12:00:00,0.03330119642479941
2021-01-01 13:00:00,0.04712455822687861
2021-01-01 14:00:00,0.043620973397276816
2021-01-01 15:00:00,0.0201167766353253
2021-01-01 16:00:00,9.95680223499394e-05
2021-01-01 17:00:00,9.95680223499394e-05
2021-01-01 18:00:00,9.95680223499394e-05
2021-01-01 19:00:00,0.0005035784980100753
2021-01-01 20:00:00,9.95680223499394e-05
2021-01-01 21:00:00,9.95680223499394e-05
2021-01-01 22:00:00,9.95680223499394e-05
2021-01-01 23:00:00,9.95680223499394e-05
2021-01-02 00:00:00,9.95680223499394e-05
2021-01-02 01:00:00,9.95680223499394e-05
2021-01-02 02:00:00,9.95680223499394e-05
2021-01-02 03:00:00,9.95680223499394e-05
2021-01-02 04:00:00,9.95680223499394e-05
2021-01-02 05:00:00,0.0001245239663336863
2021-01-02 06:00:00,0.0016782389960619403
2021-01-02 07:00:00,0.0017040336248263005
2021-01-02 08:00:00,9.95680223499394e-05
2021-01-02 09:00:00,9.95680223499394e-05
2021-01-02 10:00:00,0.016623844215902565
2021-01-02 11:00:00,0.0504544878259242
2021-01-02 12:00:00,0.09072751823340586
2021-01-02 13:00:00,0.1217322658072123
2021-01-02 14:00:00,0.12577761579834892
2021-01-02 15:00:00,0.10062653505646668
2021-01-02 16:00:00,0.04445870163475202
2021-01-02 17:00:00,9.95680223499394e-05
2021-01-02 18:00:00,9.95680223499394e-05
2021-01-02 19:00:00,9.95680223499394e-05
2021-01-02 20:00:00,9.95680223499394e-05
2021-01-02 21:00:00,9.95680223499394e-05
2021-01-02 22:00:00,9.95680223499394e-05
2021-01-02 23:00:00,9.95680223499394e-05
2021-01-03 00:00:00,9.95680223499394e-05
2021-01-03 01:00:00,0.0017137488066454663
2021-01-03 02:00:00,0.0031308773687183256
2021-01-03 03:00:00,0.0023801322702107232
2021-01-03 04:00:00,0.0006714274783576478
2021-01-03 05:00:00,0.0014054343237927518
2021-01-03 06:00:00,0.005522050243488411
2021-01-03 07:00:00,0.013516403226247404
2021-01-03 08:00:00,0.025191305595820702
2021-01-03 09:00:00,0.035922124373762715
2021-01-03 10:00:00,0.044015842728774686
2021-01-03 11:00:00,0.05126260470633969
2021-01-03 12:00:00,0.057067939876239475
2021-01-03 13:00:00,0.059486973563827636
2021-01-03 14:00:00,0.05582594789160156
2021-01-03 15:00:00,0.042602042473869596
2021-01-03 16:00:00,0.011415506981386226
2021-01-03 17:00:00,9.95680223499394e-05
2021-01-03 18:00:00,9.95680223499394e-05
2021-01-03 19:00:00,0.0032117505927859585
2021-01-03 20:00:00,0.011018258106161317
2021-01-03 21:00:00,0.02124823332701148
2021-01-03 22:00:00,0.0343002490198131
2021-01-03 23:00:00,0.050487160384282345
2021-01-04 00:00:00,0.06844875889086566
2021-01-04 01:00:00,0.08691952806857296
2021-01-04 02:00:00,0.10350091330655316
2021-01-04 03:00:00,0.1140434812559723
2021-01-04 04:00:00,0.1212487903443131
2021-01-04 05:00:00,0.12782459214227787
2021-01-04 06:00:00,0.12816044776226335
2021-01-04 07:00:00,0.12278035393124492
2021-01-04 08:00:00,0.11820563415901363
2021-01-04 09:00:00,0.11959257956183739
2021-01-04 10:00:00,0.13042309575212405
2021-01-04 11:00:00,0.14916275185548394
2021-01-04 12:00:00,0.1671342645244818
2021-01-04 13:00:00,0.1730981499730121
2021-01-04 14:00:00,0.15879466522439828
2021-01-04 15:00:00,0.12688669464863228
2021-01-04 16:00:00,0.08563921521801644
2021-01-04 17:00:00,0.05292660161078987
2021-01-04 18:00:00,0.03962311628133549
2021-01-04 19:00:00,0.04136414836753001
2021-01-04 20:00:00,0.04358014213494323
2021-01-04 21:00:00,0.03349563303197544
2021-01-04 22:00:00,0.011667761450658122
2021-01-04 23:00:00,9.95680223499394e-05
2021-01-05 00:00:00,9.95680223499394e-05
2021-01-05 01:00:00,0.00713189385164944
2021-01-05 02:00:00,0.013075316660631213
2021-01-05 03:00:00,0.015602692469399987
2021-01-05 04:00:00,0.016517820232895223
2021-01-05 05:00:00,0.01986621881533615
2021-01-05 06:00:00,0.029587125029166713
2021-01-05 07:00:00,0.050583060454634204
2021-01-05 08:00:00,0.08223688207679265
2021-01-05 09:00:00,0.1186862574288564
2021-01-05 10:00:00,0.15451895103296512
2021-01-05 11:00:00,0.18664058253987628
2021-01-05 12:00:00,0.21371930746454548
2021-01-05 13:00:00,0.23021642395230665
2021-01-05 14:00:00,0.22475505904743834
2021-01-05 15:00:00,0.19562554018670827
2021-01-05 16:00:00,0.1326313002294974
2021-01-05 17:00:00,0.06889577493586221
2021-01-05 18:00:00,0.030066548040187123
2021-01-05 19:00:00,0.0214603601188571
2021-01-05 20:00:00,0.0306370588402576
2021-01-05 21:00:00,0.04176596309873144
2021-01-05 22:00:00,0.04757613988500072
2021-01-05 23:00:00,0.05049129568484768
2021-01-06 00:00:00,0.05430323783328455
