datetime,forecasted_wind_power
2020-12-31 01:00:00,0.0
2020-12-31 02:00:00,0.038969296409769094
2020-12-31 03:00:00,0.040280086152716686
2020-12-31 04:00:00,0.019737473331143365
2020-12-31 05:00:00,0.02655603504252746
2020-12-31 06:00:00,0.029361785343161834
2020-12-31 07:00:00,0.03300001631904878
2020-12-31 08:00:00,0.051582719253767256
2020-12-31 09:00:00,0.04421974093271352
2020-12-31 10:00:00,0.020127759115905922
2020-12-31 11:00:00,0.0
2020-12-31 12:00:00,0.00494491787577293
2020-12-31 13:00:00,0.033211221240945346
2020-12-31 14:00:00,0.04806115630018035
2020-12-31 15:00:00,0.0520863854592211
2020-12-31 16:00:00,0.018473791109108195
2020-12-31 17:00:00,0.0
2020-12-31 18:00:00,0.012168155458828519
2020-12-31 19:00:00,0.044427765624665
2020-12-31 20:00:00,0.06388476621174884
2020-12-31 21:00:00,0.06619337473971909
2020-12-31 22:00:00,0.04071928183231973
2020-12-31 23:00:00,0.005005020686914272
2021-01-01 00:00:00,0.0
