datetime,forecasted_solar_power
2021-01-01,0.10696891290588263
2021-01-02,0.17215879976768214
2021-01-03,0.1508698829124319
2021-01-04,0.1677766438464819
2021-01-05,0.15428469301347325
2021-01-06,0.16164681609840972
2021-01-07,0.09391967298207483
2021-01-08,0.12538414718997257
2021-01-09,0.13212209482124737
2021-01-10,0.1484353492975917
2021-01-11,0.1362658706083573
2021-01-12,0.07667600661914117
2021-01-13,0.1507452922498495
2021-01-14,0.14201652356239516
2021-01-15,0.15509181931234794
2021-01-16,0.15045361041544963
2021-01-17,0.1279523231162845
2021-01-18,0.16572773827201814
2021-01-19,0.15730569469456676
2021-01-20,0.1651620595978723
2021-01-21,0.16215790915525824
2021-01-22,0.1616886658377176
2021-01-23,0.13074172866411382
2021-01-24,0.08264572804094651
2021-01-25,0.1684650896397586
2021-01-26,0.14019340475626652
2021-01-27,0.10042606166472422
2021-01-28,0.08983977547437481
2021-01-29,0.15113875267861013
2021-01-30,0.1399931203678811
