datetime,dhr_forecast,esn_forecast,hybrid_forecast
2020-12-31 01:00:00,0.043594612419279484,0.02057465335917749,0.02748064107720809
2020-12-31 02:00:00,0.10227322337203736,0.09827653340925067,0.09947554039808669
2020-12-31 03:00:00,0.14953672633526438,0.15263253909603744,0.15170379526780553
2020-12-31 04:00:00,0.17227920311208073,0.17748661599723844,0.17592439213169114
2020-12-31 05:00:00,0.16726483939209147,0.19728495656163317,0.18827892141077066
2020-12-31 06:00:00,0.14521902149032878,0.19331436459786955,0.17888576166560732
2020-12-31 07:00:00,0.11860077716192276,0.17596830000897926,0.1587580431548623
2020-12-31 08:00:00,0.08835694005377394,0.16210804328511447,0.1399827123157123
2020-12-31 09:00:00,0.06201276986170183,0.14029831946516663,0.11681265458412719
2020-12-31 10:00:00,0.04843015411926085,0.11239832530094863,0.0932078739464423
2020-12-31 11:00:00,0.05406901552301956,0.08557025244947312,0.07611988137153705
2020-12-31 12:00:00,0.06984235210505489,0.07166070579959473,0.07111519969123278
2020-12-31 13:00:00,0.07985454884094186,0.06357692699828071,0.06846021355107905
2020-12-31 14:00:00,0.09576065685856752,0.06861408522540856,0.07675805671535625
2020-12-31 15:00:00,0.10563515658252208,0.04542758623433445,0.06348985733879074
2020-12-31 16:00:00,0.08970317714161274,0.0006923715867268038,0.02739561325319259
2020-12-31 17:00:00,0.07270478525651643,0.0,0.021811435576954932
2020-12-31 18:00:00,0.07770868495495606,0.0,0.02331260548648682
2020-12-31 19:00:00,0.08584879973062827,0.0,0.025754639919188485
2020-12-31 20:00:00,0.09555646647477069,0.0,0.028666939942431212
2020-12-31 21:00:00,0.09484879225743033,0.0,0.028454637677229104
2020-12-31 22:00:00,0.07916576778575983,0.017182043149650213,0.035777160540483105
2020-12-31 23:00:00,0.060717663383669976,0.02387287629246903,0.03492631241982931
2021-01-01 00:00:00,0.040623160007806206,0.0,0.012186948002341864
