datetime,forecasted_solar_power
2021-01-01,0.11605837410548851
2021-01-02,0.11676784726581929
2021-01-03,0.061060009902783104
2021-01-04,0.07867760848801898
2021-01-05,0.09251855756345204
2021-01-06,0.16398423230940135
2021-01-07,0.11240969973789186
2021-01-08,0.22636503154179172
2021-01-09,0.17663099065487786
2021-01-10,0.1941462990526994
2021-01-11,0.14416533406952992
2021-01-12,0.1336689641554832
2021-01-13,0.1482551916887545
2021-01-14,0.09798627462951454
2021-01-15,0.02548809081422541
2021-01-16,0.05505592717537471
2021-01-17,0.11410220502004907
2021-01-18,0.18811963198826487
2021-01-19,0.2782476365465561
2021-01-20,0.2808711801166858
2021-01-21,0.24772988263843543
2021-01-22,0.2225612634214368
2021-01-23,0.12834648564231907
2021-01-24,0.08598770957486655
2021-01-25,0.13561938570657378
2021-01-26,0.0
2021-01-27,0.0
2021-01-28,0.02679273622061098
2021-01-29,0.22545833391158734
2021-01-30,0.15815026989640457
