datetime,forecasted_solar_power
2021-01-01,0.1067824275640826
2021-01-02,0.16669603674549585
2021-01-03,0.1520986145501754
2021-01-04,0.16381980442098357
2021-01-05,0.1545060162026673
2021-01-06,0.15912309026635932
2021-01-07,0.09870296649128647
2021-01-08,0.12008049508885094
2021-01-09,0.13042150865373334
2021-01-10,0.14609529076609284
2021-01-11,0.13852184631183762
2021-01-12,0.07668081073383641
2021-01-13,0.14347069344034438
2021-01-14,0.14133545721829827
2021-01-15,0.1517987828390151
2021-01-16,0.1493980732825584
2021-01-17,0.12972588641621305
2021-01-18,0.16169699972233315
2021-01-19,0.157651858030965
2021-01-20,0.1633429347452555
2021-01-21,0.1613783489000325
2021-01-22,0.16067622851265131
2021-01-23,0.1336651558200254
2021-01-24,0.08287324277655521
2021-01-25,0.1622938691760948
2021-01-26,0.14240016226647081
2021-01-27,0.10308259076361702
2021-01-28,0.08781748694845144
2021-01-29,0.14697446362271693
2021-01-30,0.14034863686623653
