datetime,dhr_forecast,esn_forecast,hybrid_forecast
2020-12-31 01:00:00,0.03948152467442068,0.012165928740644375,0.034018405487665423
2020-12-31 02:00:00,0.09614402903087782,0.04200216421593521,0.0853156560678893
2020-12-31 03:00:00,0.14301782629383636,0.045626526409609874,0.12353956631699106
2020-12-31 04:00:00,0.1674350709618176,0.036743448316161734,0.14129674643268642
2020-12-31 05:00:00,0.1641466528933647,0.030074986633724394,0.13733231964143663
2020-12-31 06:00:00,0.14435603790646578,0.041634655553301515,0.12381176143583293
2020-12-31 07:00:00,0.11745980319120045,0.07335126848826932,0.10863809625061423
2020-12-31 08:00:00,0.09112104629057191,0.11164855926478545,0.09522654888541461
2020-12-31 09:00:00,0.06290773750171011,0.12510340023909677,0.07534687004918744
2020-12-31 10:00:00,0.051616890344738084,0.10922954495832335,0.06313942126745514
2020-12-31 11:00:00,0.055324850990472046,0.07001861523944955,0.05826360384026755
2020-12-31 12:00:00,0.06929822159974638,0.03438908042806861,0.06231639336541083
2020-12-31 13:00:00,0.08184571221492262,0.022732473442386082,0.07002306446041531
2020-12-31 14:00:00,0.09386170477910061,0.013122089548388989,0.07771378173295829
2020-12-31 15:00:00,0.10807416774913528,0.011025328846479944,0.08866439996860423
2020-12-31 16:00:00,0.0859990721244584,0.00955892410431011,0.07071104252042874
2020-12-31 17:00:00,0.07317509204298389,0.0,0.05854007363438712
2020-12-31 18:00:00,0.07550342657172945,0.0,0.06040274125738357
2020-12-31 19:00:00,0.08494914458244243,0.0,0.06795931566595395
2020-12-31 20:00:00,0.09582573522323845,0.0,0.07666058817859077
2020-12-31 21:00:00,0.09337233722741203,0.032604361961908274,0.08121874217431128
2020-12-31 22:00:00,0.08113041936879531,0.06348216692608658,0.07760076888025357
2020-12-31 23:00:00,0.05999778785809646,0.0683773472604019,0.06167369973855755
2021-01-01 00:00:00,0.04175825687003373,0.05688628885900876,0.04478386326782874
