datetime,forecasted_solar_power
2021-01-01,0.004259020204301599
2021-01-02,0.1851219495498885
2021-01-03,0.1880484158428688
2021-01-04,0.2063014177373922
2021-01-05,0.18486517680312564
2021-01-06,0.18436920108643762
2021-01-07,0.07393304939477718
2021-01-08,0.11095571698565505
2021-01-09,0.13414727427792833
2021-01-10,0.17010124072769303
2021-01-11,0.1562808564781495
2021-01-12,0.04322305854792681
2021-01-13,0.15032675733606332
2021-01-14,0.1759304091319615
2021-01-15,0.1908265892673203
2021-01-16,0.18151931725214002
2021-01-17,0.134221186442343
2021-01-18,0.19052728961538834
2021-01-19,0.1894102041576064
2021-01-20,0.19328000710850546
2021-01-21,0.1840465297563432
2021-01-22,0.17759013273179483
2021-01-23,0.12477191510045052
2021-01-24,0.03569914979316954
2021-01-25,0.17819679384399864
2021-01-26,0.1752855277277319
2021-01-27,0.09848437972539183
2021-01-28,0.05552679157554257
2021-01-29,0.1738305152990451
2021-01-30,0.18471861577795887
